ZONE alpha = 0.5" 
  4.77    6.9998  594.8751  11799743.0103  5873.6504   
  4.79    6.9997  594.8751  11799743.0110  5873.6619   
  4.81    6.9997  594.8751  11799743.0116  5873.6747   
  4.83    6.9997  594.8751  11799743.0123  5873.6887   
  4.85    6.9997  594.8751  11799743.0129  5873.7042   
  4.87    6.9997  594.8751  11799743.0136  5873.7212   
  4.89    6.9996  594.8751  11799743.0143  5873.7398   
  4.91    6.9996  594.8751  11799743.0149  5873.7602   
  4.93    6.9996  594.8751  11799743.0156  5873.7825   
  4.95    6.9996  594.8751  11799743.0163  5873.8070   
  4.97    6.9995  594.8751  11799743.0169  5873.8336   
  4.99    6.9995  594.8751  11799743.0176  5873.8627   
  5.01    6.9995  594.8751  11799743.0183  5873.8944   
  5.03    6.9994  594.8751  11799743.0189  5873.9289   
  5.05    6.9994  594.8751  11799743.0196  5873.9664   
  5.07    6.9993  594.8751  11799743.0203  5874.0072   
  5.09    6.9993  594.8751  11799743.0209  5874.0513   
  5.11    6.9992  594.8751  11799743.0216  5874.0992   
  5.13    6.9992  594.8751  11799743.0223  5874.1509   
  5.15    6.9991  594.8751  11799743.0230  5874.2069   
  5.17    6.9990  594.8751  11799743.0237  5874.2672   
  5.19    6.9989  594.8751  11799743.0243  5874.3323   
  5.21    6.9989  594.8751  11799743.0250  5874.4024   
  5.23    6.9988  594.8751  11799743.0257  5874.4778   
  5.25    6.9987  594.8751  11799743.0264  5874.5588   
  5.27    6.9986  594.8751  11799743.0271  5874.6457   
  5.29    6.9985  594.8751  11799743.0278  5874.7388   
  5.31    6.9983  594.8751  11799743.0284  5874.8385   
  5.33    6.9982  594.8751  11799743.0291  5874.9451   
  5.35    6.9981  594.8751  11799743.0298  5875.0589   
  5.37    6.9979  594.8751  11799743.0305  5875.1803   
  5.39    6.9978  594.8751  11799743.0312  5875.3096   
  5.41    6.9976  594.8751  11799743.0319  5875.4471   
  5.43    6.9974  594.8751  11799743.0326  5875.5933   
  5.45    6.9973  594.8751  11799743.0333  5875.7485   
  5.47    6.9971  594.8751  11799743.0340  5875.9129   
  5.49    6.9968  594.8751  11799743.0347  5876.0871   
  5.51    6.9966  594.8751  11799743.0354  5876.2712   
  5.53    6.9964  594.8751  11799743.0361  5876.4657   
  5.55    6.9962  594.8751  11799743.0368  5876.6708   
  5.57    6.9959  594.8751  11799743.0375  5876.8868   
  5.59    6.9956  594.8751  11799743.0382  5877.1142   
  5.61    6.9953  594.8751  11799743.0389  5877.3530   
  5.63    6.9950  594.8751  11799743.0396  5877.6037   
  5.65    6.9947  594.8751  11799743.0403  5877.8664   
  5.67    6.9944  594.8751  11799743.0410  5878.1414   
  5.69    6.9941  594.8751  11799743.0417  5878.4289   
  5.71    6.9937  594.8751  11799743.0425  5878.7290   
  5.73    6.9933  594.8751  11799743.0432  5879.0419   
  5.75    6.9929  594.8751  11799743.0439  5879.3677   
  5.77    6.9925  594.8751  11799743.0446  5879.7064   
  5.79    6.9921  594.8751  11799743.0453  5880.0582   
  5.81    6.9917  594.8751  11799743.0461  5880.4230   
  5.83    6.9912  594.8751  11799743.0468  5880.8007   
  5.85    6.9908  594.8751  11799743.0475  5881.1913   
  5.87    6.9903  594.8751  11799743.0482  5881.5947   
  5.89    6.9898  594.8751  11799743.0490  5882.0107   
  5.91    6.9893  594.8751  11799743.0497  5882.4390   
  5.93    6.9888  594.8751  11799743.0504  5882.8794   
  5.95    6.9882  594.8751  11799743.0512  5883.3316   
  5.97    6.9877  594.8751  11799743.0519  5883.7952   
  5.99    6.9871  594.8751  11799743.0526  5884.2698   
  6.02    6.9865  594.8751  11799743.0534  5884.7548   
  6.04    6.9860  594.8751  11799743.0541  5885.2497   
  6.06    6.9854  594.8751  11799743.0549  5885.7541   
  6.08    6.9847  594.8751  11799743.0556  5886.2671   
  6.10    6.9841  594.8751  11799743.0564  5886.7881   
  6.12    6.9835  594.8751  11799743.0571  5887.3163   
  6.14    6.9829  594.8751  11799743.0579  5887.8510   
  6.16    6.9822  594.8751  11799743.0587  5888.3912   
  6.18    6.9816  594.8751  11799743.0594  5888.9362   
  6.20    6.9809  594.8751  11799743.0602  5889.4848   
  6.22    6.9803  594.8751  11799743.0610  5890.0361   
  6.24    6.9796  594.8751  11799743.0617  5890.5891   
  6.26    6.9790  594.8751  11799743.0625  5891.1427   
  6.28    6.9783  594.8751  11799743.0633  5891.6957   
  6.30    6.9777  594.8751  11799743.0641  5892.2470   
  6.32    6.9770  594.8751  11799743.0649  5892.7955   
  6.34    6.9764  594.8751  11799743.0657  5893.3398   
  6.36    6.9757  594.8751  11799743.0664  5893.8788   
  6.38    6.9751  594.8751  11799743.0672  5894.4113   
  6.40    6.9745  594.8751  11799743.0681  5894.9359   
  6.42    6.9739  594.8751  11799743.0689  5895.4514   
  6.44    6.9733  594.8751  11799743.0697  5895.9565   
  6.46    6.9727  594.8751  11799743.0705  5896.4499   
  6.48    6.9721  594.8751  11799743.0713  5896.9305   
  6.50    6.9716  594.8751  11799743.0722  5897.3969   
  6.52    6.9710  594.8751  11799743.0730  5897.8480   
  6.54    6.9705  594.8751  11799743.0739  5898.2825   
  6.56    6.9700  594.8751  11799743.0747  5898.6993   
  6.58    6.9696  594.8751  11799743.0756  5899.0972   
  6.60    6.9691  594.8751  11799743.0764  5899.4751   
  6.62    6.9687  594.8751  11799743.0773  5899.8321   
  6.64    6.9683  594.8751  11799743.0782  5900.1670   
  6.66    6.9679  594.8751  11799743.0791  5900.4790   
  6.68    6.9676  594.8751  11799743.0800  5900.7672   
  6.70    6.9673  594.8751  11799743.0809  5901.0308   
  6.72    6.9670  594.8751  11799743.0818  5901.2690   
  6.74    6.9667  594.8751  11799743.0827  5901.4811   
  6.76    6.9665  594.8751  11799743.0837  5901.6666   
  6.78    6.9663  594.8751  11799743.0846  5901.8250   
  6.80    6.9662  594.8751  11799743.0856  5901.9558   
  6.82    6.9661  594.8751  11799743.0866  5902.0586   
  6.84    6.9660  594.8751  11799743.0876  5902.1332   
  6.86    6.9659  594.8751  11799743.0886  5902.1794   
  6.88    6.9659  594.8751  11799743.0896  5902.1971   
